id,source_file,source_line,heuristic_type,current_expression,risk_level,resolution_mode,target_change,tests_required,owner_package,status,rule_uuid,severity,buckets,false_positive_risk,evidence_level,verification_rule
H-RULE-a2b9b853-99f6-4e3d-8c27-1d9d9cb1dc85,packages/runtime/src/api/migrations/defaults/rules.json,16927,OTHER,"If files under src/ change behavior, the PR must include tests/ updates or a PR description line no-tests: <reason> explaining why tests are unaffected.",HIGH,HARDEN,Rule retained in code-first mode with schema and behavior verification.,rule-schema-validation|rule-behavior-validation,@codenautic/runtime,TRIAGED,a2b9b853-99f6-4e3d-8c27-1d9d9cb1dc85,HIGH,testing-quality|pr-hygiene,MEDIUM,RULE_TEXT_ONLY,rule-a2b9b853-schema::Validate uuid/severity/buckets and non-empty rule text for a2b9b853-99f6-4e3d-8c27-1d9d9cb1dc85
H-RULE-49390735-b98f-4ea0-ae67-ca6955756f6d,packages/runtime/src/api/migrations/defaults/rules.json,16951,THRESHOLD,"CI must fail the build when line coverage drops below the project threshold (e.g., 99%); publish coverage reports as artifacts.",HIGH,HARDEN,Rule retained in code-first mode with schema and behavior verification.,rule-schema-validation|rule-behavior-validation,@codenautic/runtime,TRIAGED,49390735-b98f-4ea0-ae67-ca6955756f6d,HIGH,testing-quality|ci-cd-build-hygiene,MEDIUM,RULE_TEXT_ONLY,rule-49390735-schema::Validate uuid/severity/buckets and non-empty rule text for 49390735-b98f-4ea0-ae67-ca6955756f6d
H-RULE-78123cfc-4514-4fbb-824b-38a8f5cea384,packages/runtime/src/api/migrations/defaults/rules.json,16975,OTHER,"For Promises, return/await the expectation and prefer await expect(p).resolves|rejects...; do not use the callback done().",HIGH,HARDEN,Rule retained in code-first mode with schema and behavior verification.,rule-schema-validation|rule-behavior-validation,@codenautic/runtime,TRIAGED,78123cfc-4514-4fbb-824b-38a8f5cea384,HIGH,testing-quality,MEDIUM,RULE_TEXT_ONLY,rule-78123cfc-schema::Validate uuid/severity/buckets and non-empty rule text for 78123cfc-4514-4fbb-824b-38a8f5cea384
H-RULE-22638ace-eefc-4999-909f-84f3fc776c0c,packages/runtime/src/api/migrations/defaults/rules.json,16998,OTHER,Mark tests that don't mutate shared state with t.Parallel() and use t.TempDir() for filesystem isolation; avoid package-level globals.,HIGH,HARDEN,Rule retained in code-first mode with schema and behavior verification.,rule-schema-validation|rule-behavior-validation,@codenautic/runtime,TRIAGED,22638ace-eefc-4999-909f-84f3fc776c0c,HIGH,testing-quality|concurrency-safety,MEDIUM,RULE_TEXT_ONLY,rule-22638ace-schema::Validate uuid/severity/buckets and non-empty rule text for 22638ace-eefc-4999-909f-84f3fc776c0c
H-RULE-7c133aae-1ded-4388-b4d3-e9c35619ae1e,packages/runtime/src/api/migrations/defaults/rules.json,17022,TIMEOUT,Use assertThrows for exception cases and annotate long-running tests with @Timeout to bound execution; use @TempDir for file I/O.,MEDIUM,KEEP_CODE_FIRST,Rule retained in code-first mode with schema and behavior verification.,rule-schema-validation|rule-behavior-validation,@codenautic/runtime,TRIAGED,7c133aae-1ded-4388-b4d3-e9c35619ae1e,MEDIUM,testing-quality,MEDIUM,RULE_TEXT_ONLY,rule-7c133aae-schema::Validate uuid/severity/buckets and non-empty rule text for 7c133aae-1ded-4388-b4d3-e9c35619ae1e
H-RULE-92741e24-5647-40be-9de9-e42fb645c15b,packages/runtime/src/api/migrations/defaults/rules.json,17045,TIMEOUT,"In async tests, return Task and await the operation; never use Thread.Sleep—use cancellation tokens or timeouts with Assert.ThrowsAsync where needed.",HIGH,HARDEN,Rule retained in code-first mode with schema and behavior verification.,rule-schema-validation|rule-behavior-validation,@codenautic/runtime,TRIAGED,92741e24-5647-40be-9de9-e42fb645c15b,HIGH,testing-quality,MEDIUM,RULE_TEXT_ONLY,rule-92741e24-schema::Validate uuid/severity/buckets and non-empty rule text for 92741e24-5647-40be-9de9-e42fb645c15b
H-RULE-775be0d9-de57-4d61-a051-aa429f92f84e,packages/runtime/src/api/migrations/defaults/rules.json,17068,OTHER,Prefer data providers for parameterized cases and use assertSame/assertNotSame for type-strict checks; avoid loose equals.,MEDIUM,KEEP_CODE_FIRST,Rule retained in code-first mode with schema and behavior verification.,rule-schema-validation|rule-behavior-validation,@codenautic/runtime,TRIAGED,775be0d9-de57-4d61-a051-aa429f92f84e,MEDIUM,testing-quality|style-conventions,HIGH,RULE_TEXT_ONLY,rule-775be0d9-schema::Validate uuid/severity/buckets and non-empty rule text for 775be0d9-de57-4d61-a051-aa429f92f84e
H-RULE-4bc9bf0d-ec9c-4769-a129-b0f18a5ab1ad,packages/runtime/src/api/migrations/defaults/rules.json,17092,OTHER,"Use WebMock or equivalent to stub external requests in specs and prefer effect-based matchers (e.g., change(Model, :count)) over brittle value guesses.",HIGH,HARDEN,Rule retained in code-first mode with schema and behavior verification.,rule-schema-validation|rule-behavior-validation,@codenautic/runtime,TRIAGED,4bc9bf0d-ec9c-4769-a129-b0f18a5ab1ad,HIGH,testing-quality,MEDIUM,RULE_TEXT_ONLY,rule-4bc9bf0d-schema::Validate uuid/severity/buckets and non-empty rule text for 4bc9bf0d-ec9c-4769-a129-b0f18a5ab1ad
H-RULE-40da7239-0ed3-4825-b13b-8dcfff1a8314,packages/runtime/src/api/migrations/defaults/rules.json,17115,OTHER,Test suspend code with kotlinx-coroutines-test runTest {} and virtual time (advanceUntilIdle()); do not block with Thread.sleep.,HIGH,HARDEN,Rule retained in code-first mode with schema and behavior verification.,rule-schema-validation|rule-behavior-validation,@codenautic/runtime,TRIAGED,40da7239-0ed3-4825-b13b-8dcfff1a8314,HIGH,testing-quality,MEDIUM,RULE_TEXT_ONLY,rule-40da7239-schema::Validate uuid/severity/buckets and non-empty rule text for 40da7239-0ed3-4825-b13b-8dcfff1a8314
H-RULE-f6c48195-b4cf-47ba-bce9-705d33fb0e1c,packages/runtime/src/api/migrations/defaults/rules.json,17138,OTHER,"For async code, annotate with #[tokio::test] (or async runtime in use) and return Result from tests; never use unwrap()/expect() in assertions.",MEDIUM,KEEP_CODE_FIRST,Rule retained in code-first mode with schema and behavior verification.,rule-schema-validation|rule-behavior-validation,@codenautic/runtime,TRIAGED,f6c48195-b4cf-47ba-bce9-705d33fb0e1c,MEDIUM,testing-quality,MEDIUM,RULE_TEXT_ONLY,rule-f6c48195-schema::Validate uuid/severity/buckets and non-empty rule text for f6c48195-b4cf-47ba-bce9-705d33fb0e1c
H-RULE-a4a3c41c-67cb-4d17-b884-ba7ebdff7f13,packages/runtime/src/api/migrations/defaults/rules.json,17161,OTHER,"Configure a remote backend with state locking (e.g., S3 + DynamoDB table or AzureRM blob with leases). Do not use local backend for shared environments.",HIGH,HARDEN,Rule retained in code-first mode with schema and behavior verification.,rule-schema-validation|rule-behavior-validation,@codenautic/runtime,TRIAGED,a4a3c41c-67cb-4d17-b884-ba7ebdff7f13,HIGH,infra-as-code|ci-cd-build-hygiene|maintainability,MEDIUM,RULE_TEXT_ONLY,rule-a4a3c41c-schema::Validate uuid/severity/buckets and non-empty rule text for a4a3c41c-67cb-4d17-b884-ba7ebdff7f13
H-RULE-246b3345-7a09-4e51-844a-207bf2271ab1,packages/runtime/src/api/migrations/defaults/rules.json,17186,OTHER,"All Terraform/Kubernetes resources must include standard tags/labels: owner, env, cost-center (and application if available).",HIGH,HARDEN,Rule retained in code-first mode with schema and behavior verification.,rule-schema-validation|rule-behavior-validation,@codenautic/runtime,TRIAGED,246b3345-7a09-4e51-844a-207bf2271ab1,HIGH,infra-as-code|maintainability,MEDIUM,RULE_TEXT_ONLY,rule-246b3345-schema::Validate uuid/severity/buckets and non-empty rule text for 246b3345-7a09-4e51-844a-207bf2271ab1
H-RULE-354337c4-b86c-4fab-a86d-c74333d40d05,packages/runtime/src/api/migrations/defaults/rules.json,17210,OTHER,"Set securityContext.runAsNonRoot=true, runAsUser!=0, and readOnlyRootFilesystem=true on pods/containers.",CRITICAL,HARDEN,Rule retained in code-first mode with schema and behavior verification.,rule-schema-validation|rule-behavior-validation,@codenautic/runtime,TRIAGED,354337c4-b86c-4fab-a86d-c74333d40d05,CRITICAL,infra-as-code|security-hardening|container-docker-hygiene,LOW,RULE_TEXT_ONLY,rule-354337c4-schema::Validate uuid/severity/buckets and non-empty rule text for 354337c4-b86c-4fab-a86d-c74333d40d05
H-RULE-6dfee415-02c9-44fa-a342-708d0bb3ab37,packages/runtime/src/api/migrations/defaults/rules.json,17235,RESOURCE_LIMIT,Every container must specify resources.requests and resources.limits for cpu and memory.,HIGH,HARDEN,Rule retained in code-first mode with schema and behavior verification.,rule-schema-validation|rule-behavior-validation,@codenautic/runtime,TRIAGED,6dfee415-02c9-44fa-a342-708d0bb3ab37,HIGH,infra-as-code|performance-efficiency,MEDIUM,RULE_TEXT_ONLY,rule-6dfee415-schema::Validate uuid/severity/buckets and non-empty rule text for 6dfee415-02c9-44fa-a342-708d0bb3ab37
H-RULE-29cde407-8357-4c8c-b5cc-54f889bdb52f,packages/runtime/src/api/migrations/defaults/rules.json,17259,FALLBACK_DEFAULT,"If a PR introduces workloads in a namespace that lacks a default-deny NetworkPolicy, add one plus explicit allow rules.",HIGH,HARDEN,Rule retained in code-first mode with schema and behavior verification.,rule-schema-validation|rule-behavior-validation,@codenautic/runtime,TRIAGED,29cde407-8357-4c8c-b5cc-54f889bdb52f,HIGH,infra-as-code|security-hardening|resilience-retries-idempotency,LOW,RULE_TEXT_ONLY,rule-29cde407-schema::Validate uuid/severity/buckets and non-empty rule text for 29cde407-8357-4c8c-b5cc-54f889bdb52f
H-RULE-39caced0-e4c6-4fc9-8c9e-c36d6f6964dd,packages/runtime/src/api/migrations/defaults/rules.json,17284,OTHER,"For Deployments with replicas ≥ 2, include a PodDisruptionBudget with minAvailable or maxUnavailable set.",MEDIUM,KEEP_CODE_FIRST,Rule retained in code-first mode with schema and behavior verification.,rule-schema-validation|rule-behavior-validation,@codenautic/runtime,TRIAGED,39caced0-e4c6-4fc9-8c9e-c36d6f6964dd,MEDIUM,infra-as-code|resilience-retries-idempotency,MEDIUM,RULE_TEXT_ONLY,rule-39caced0-schema::Validate uuid/severity/buckets and non-empty rule text for 39caced0-e4c6-4fc9-8c9e-c36d6f6964dd
H-RULE-59977655-516b-4c2c-bab5-e97c5632eba1,packages/runtime/src/api/migrations/defaults/rules.json,17308,FALLBACK_DEFAULT,"All variables must declare a type, default (when sensible), and validation blocks; mark sensitive inputs with sensitive=true.",MEDIUM,KEEP_CODE_FIRST,Rule retained in code-first mode with schema and behavior verification.,rule-schema-validation|rule-behavior-validation,@codenautic/runtime,TRIAGED,59977655-516b-4c2c-bab5-e97c5632eba1,MEDIUM,infra-as-code|config-environment|secrets-credentials,LOW,RULE_TEXT_ONLY,rule-59977655-schema::Validate uuid/severity/buckets and non-empty rule text for 59977655-516b-4c2c-bab5-e97c5632eba1
H-RULE-2bac1489-aa5a-4038-97d9-7ca051d72da3,packages/runtime/src/api/migrations/defaults/rules.json,17333,OTHER,"Use version constraints for required_providers and modules, and include .terraform.lock.hcl in PRs that change dependencies.",HIGH,HARDEN,Rule retained in code-first mode with schema and behavior verification.,rule-schema-validation|rule-behavior-validation,@codenautic/runtime,TRIAGED,2bac1489-aa5a-4038-97d9-7ca051d72da3,HIGH,infra-as-code|dependency-supply-chain|ci-cd-build-hygiene,MEDIUM,RULE_TEXT_ONLY,rule-2bac1489-schema::Validate uuid/severity/buckets and non-empty rule text for 2bac1489-aa5a-4038-97d9-7ca051d72da3
H-RULE-0bf26d55-ffec-4dfa-8795-4b2135622f25,packages/runtime/src/api/migrations/defaults/rules.json,17358,OTHER,Use immutable image digests (repo@sha256:...) instead of mutable tags for production workloads.,HIGH,HARDEN,Rule retained in code-first mode with schema and behavior verification.,rule-schema-validation|rule-behavior-validation,@codenautic/runtime,TRIAGED,0bf26d55-ffec-4dfa-8795-4b2135622f25,HIGH,infra-as-code|dependency-supply-chain|security-hardening,LOW,RULE_TEXT_ONLY,rule-0bf26d55-schema::Validate uuid/severity/buckets and non-empty rule text for 0bf26d55-ffec-4dfa-8795-4b2135622f25
H-RULE-e217e4e2-4cfb-44d6-83e8-6dcf5e71cba3,packages/runtime/src/api/migrations/defaults/rules.json,17383,OTHER,"In Pulumi TypeScript programs, load sensitive values with new Config().requireSecret and pass as Secret<T>, never plain strings.",CRITICAL,HARDEN,Rule retained in code-first mode with schema and behavior verification.,rule-schema-validation|rule-behavior-validation,@codenautic/runtime,TRIAGED,e217e4e2-4cfb-44d6-83e8-6dcf5e71cba3,CRITICAL,infra-as-code|secrets-credentials|security-hardening,LOW,RULE_TEXT_ONLY,rule-e217e4e2-schema::Validate uuid/severity/buckets and non-empty rule text for e217e4e2-4cfb-44d6-83e8-6dcf5e71cba3
H-RULE-e8b5cdc5-dd56-4b7d-941e-41ab7510931d,packages/runtime/src/api/migrations/defaults/rules.json,17408,OTHER,"For stateful/critical infra (state buckets, databases), create resources with pulumi.Protect(true) to block accidental destroy.",HIGH,HARDEN,Rule retained in code-first mode with schema and behavior verification.,rule-schema-validation|rule-behavior-validation,@codenautic/runtime,TRIAGED,e8b5cdc5-dd56-4b7d-941e-41ab7510931d,HIGH,infra-as-code|resilience-retries-idempotency,MEDIUM,RULE_TEXT_ONLY,rule-e8b5cdc5-schema::Validate uuid/severity/buckets and non-empty rule text for e8b5cdc5-dd56-4b7d-941e-41ab7510931d
H-RULE-769c5887-b4de-4dfc-ad8c-240cfc5bf8a0,packages/runtime/src/api/migrations/defaults/rules.json,17432,OTHER,"CI must run fmt/validate, produce and upload a plan artifact (e.g., terraform plan -out plan.bin), run policy-as-code (e.g., tfsec/checkov/conftest), and gate apply on manual approval for prod.",HIGH,HARDEN,Rule retained in code-first mode with schema and behavior verification.,rule-schema-validation|rule-behavior-validation,@codenautic/runtime,TRIAGED,769c5887-b4de-4dfc-ad8c-240cfc5bf8a0,HIGH,infra-as-code|ci-cd-build-hygiene|security-hardening,LOW,RULE_TEXT_ONLY,rule-769c5887-schema::Validate uuid/severity/buckets and non-empty rule text for 769c5887-b4de-4dfc-ad8c-240cfc5bf8a0
H-RULE-617d7271-d01d-4bdb-955e-cb58de0461e5,packages/runtime/src/api/migrations/defaults/rules.json,17457,OTHER,"For Ingress/Service of type LoadBalancer, require host/path allowlist and TLS; forbid 0.0.0.0/0 exposure without WAF or Auth.",CRITICAL,HARDEN,Rule retained in code-first mode with schema and behavior verification.,rule-schema-validation|rule-behavior-validation,@codenautic/runtime,TRIAGED,617d7271-d01d-4bdb-955e-cb58de0461e5,CRITICAL,infra-as-code|security-hardening|api-conventions,LOW,RULE_TEXT_ONLY,rule-617d7271-schema::Validate uuid/severity/buckets and non-empty rule text for 617d7271-d01d-4bdb-955e-cb58de0461e5
H-RULE-1cf5f1b6-9d13-46bf-bf5d-9532048e0791,packages/runtime/src/api/migrations/defaults/rules.json,17482,OTHER,Use template helpers to set metadata.name and labels (app.kubernetes.io/) consistently across templates; prohibit hardcoded mismatches.,MEDIUM,KEEP_CODE_FIRST,Rule retained in code-first mode with schema and behavior verification.,rule-schema-validation|rule-behavior-validation,@codenautic/runtime,TRIAGED,1cf5f1b6-9d13-46bf-bf5d-9532048e0791,MEDIUM,infra-as-code|style-conventions|maintainability,HIGH,RULE_TEXT_ONLY,rule-1cf5f1b6-schema::Validate uuid/severity/buckets and non-empty rule text for 1cf5f1b6-9d13-46bf-bf5d-9532048e0791
H-RULE-208660e3-6da3-4f98-ae40-6e19dbe9e9ed,packages/runtime/src/api/migrations/defaults/rules.json,17507,OTHER,"Permit exactly one lockfile at the monorepo root (pnpm-lock.yaml, yarn.lock, or package-lock.json). Forbid lockfiles inside workspace packages. Validate against PR changes and existing tree.",HIGH,HARDEN,Rule retained in code-first mode with schema and behavior verification.,rule-schema-validation|rule-behavior-validation,@codenautic/runtime,TRIAGED,208660e3-6da3-4f98-ae40-6e19dbe9e9ed,HIGH,monorepo-hygiene|dependency-supply-chain|ci-cd-build-hygiene,MEDIUM,RULE_TEXT_ONLY,rule-208660e3-schema::Validate uuid/severity/buckets and non-empty rule text for 208660e3-6da3-4f98-ae40-6e19dbe9e9ed
H-RULE-23f40ab9-80c7-4822-bb3b-a4a2a867b0d5,packages/runtime/src/api/migrations/defaults/rules.json,17532,OTHER,"Root package.json must define the packageManager field (e.g., ""pnpm@9.x"") and the repo must not contain other lockfiles or tool config (e.g., yarn.lock, package-lock.json) conflicting with that choice.",HIGH,HARDEN,Rule retained in code-first mode with schema and behavior verification.,rule-schema-validation|rule-behavior-validation,@codenautic/runtime,TRIAGED,23f40ab9-80c7-4822-bb3b-a4a2a867b0d5,HIGH,monorepo-hygiene|ci-cd-build-hygiene|maintainability,MEDIUM,RULE_TEXT_ONLY,rule-23f40ab9-schema::Validate uuid/severity/buckets and non-empty rule text for 23f40ab9-80c7-4822-bb3b-a4a2a867b0d5
H-RULE-24b15f94-73d2-43d9-9bab-4d6fb5e119c9,packages/runtime/src/api/migrations/defaults/rules.json,17557,OTHER,"In pnpm-workspace.yaml, explicitly list workspace globs (e.g., ""apps/"", ""packages/"") and exclude build outputs (e.g., ""/dist"", ""/build""). Forbid catch-all patterns like ""*"" or """".",MEDIUM,KEEP_CODE_FIRST,Rule retained in code-first mode with schema and behavior verification.,rule-schema-validation|rule-behavior-validation,@codenautic/runtime,TRIAGED,24b15f94-73d2-43d9-9bab-4d6fb5e119c9,MEDIUM,monorepo-hygiene|maintainability,MEDIUM,RULE_TEXT_ONLY,rule-24b15f94-schema::Validate uuid/severity/buckets and non-empty rule text for 24b15f94-73d2-43d9-9bab-4d6fb5e119c9
H-RULE-ed1c517a-4ae8-490d-bb6e-e60f21152725,packages/runtime/src/api/migrations/defaults/rules.json,17581,OTHER,"In turbo.json, each task must set dependsOn (e.g., ""^build"") and outputs (e.g., ""dist/""). Require cache:true for build/test/lint pipelines unless explicitly justified.",MEDIUM,KEEP_CODE_FIRST,Rule retained in code-first mode with schema and behavior verification.,rule-schema-validation|rule-behavior-validation,@codenautic/runtime,TRIAGED,ed1c517a-4ae8-490d-bb6e-e60f21152725,MEDIUM,monorepo-hygiene|ci-cd-build-hygiene|performance-efficiency,MEDIUM,RULE_TEXT_ONLY,rule-ed1c517a-schema::Validate uuid/severity/buckets and non-empty rule text for ed1c517a-4ae8-490d-bb6e-e60f21152725
